t_Android;t_unix;x;y;z;a
126606881795777;1764844550848;23.400002;38.475002;28.66875;3
126606891795777;1764844550848;23.400002;38.475002;28.66875;3
126606901795777;1764844550909;23.400002;38.475002;28.66875;3
126606911795777;1764844550909;23.400002;38.475002;28.66875;3
126606921795777;1764844550909;23.400002;38.475002;28.66875;3
126606931795777;1764844550909;23.400002;38.475002;28.66875;3
126606941795777;1764844550909;23.400002;38.475002;28.66875;3
126606951795777;1764844550909;23.400002;38.475002;28.66875;3
126606961795777;1764844550909;23.400002;38.475002;28.66875;3
126606971795777;1764844550923;23.400002;38.475002;28.66875;3
126606981795777;1764844550932;23.400002;38.475002;28.66875;3
126606991795777;1764844550938;23.400002;38.475002;28.66875;3
126607001795777;1764844550948;23.400002;38.475002;28.66875;3
126607011795777;1764844550958;23.400002;38.475002;28.66875;3
126607021795777;1764844550968;23.400002;38.475002;28.66875;3
126607031795777;1764844550978;23.400002;38.475002;28.66875;3
126607041795777;1764844550990;23.400002;38.475002;28.66875;3
126607051795777;1764844550998;23.400002;38.475002;28.66875;3
126607061795777;1764844551008;23.400002;38.475002;28.66875;3
126607071795777;1764844551017;23.400002;38.475002;28.66875;3
126607081795777;1764844551027;23.400002;38.475002;28.66875;3
126607091795777;1764844551037;23.400002;38.475002;28.66875;3
126607101795777;1764844551047;23.400002;38.475002;28.66875;3
126607111795777;1764844551057;23.400002;38.475002;28.66875;3
126607121795777;1764844551067;23.400002;38.475002;28.66875;3
126607131795777;1764844551077;23.400002;38.475002;28.66875;3
126607141795777;1764844551087;23.400002;38.475002;28.66875;3
126607151795777;1764844551097;23.400002;38.475002;28.66875;3
126607161795777;1764844551107;23.400002;38.475002;28.66875;3
126607171795777;1764844551117;23.400002;38.475002;28.66875;3
126607181795777;1764844551127;23.400002;38.475002;28.66875;3
126607191795777;1764844551137;23.400002;38.475002;28.66875;3
126607201795777;1764844551147;23.400002;38.475002;28.66875;3
126607211795777;1764844551161;23.400002;38.475002;28.66875;3
126607221795777;1764844551167;23.400002;38.475002;28.66875;3
126607231795777;1764844551178;23.400002;38.475002;28.66875;3
126607241795777;1764844551187;23.400002;38.475002;28.66875;3
126607251795777;1764844551196;23.400002;38.475002;28.66875;3
126607261795777;1764844551209;23.400002;38.475002;28.66875;3
126607271795777;1764844551218;23.400002;38.475002;28.66875;3
126607281795777;1764844551232;23.400002;38.475002;28.66875;3
126607291795777;1764844551239;23.400002;38.475002;28.66875;3
126607301795777;1764844551248;23.400002;38.475002;28.66875;3
126607311795777;1764844551258;23.400002;38.475002;28.66875;3
126607321795777;1764844551268;23.400002;38.475002;28.66875;3
126607331795777;1764844551278;23.400002;38.475002;28.66875;3
126607341795777;1764844551288;23.400002;38.475002;28.66875;3
126607351795777;1764844551298;23.400002;38.475002;28.66875;3
126607361795777;1764844551309;23.400002;38.475002;28.66875;3
126607371795777;1764844551318;23.400002;38.475002;28.66875;3
126607381795777;1764844551328;23.400002;38.475002;28.66875;3
126607391795777;1764844551338;23.400002;38.475002;28.66875;3
126607401795777;1764844551348;23.400002;38.475002;28.66875;3
126607411795777;1764844551359;23.400002;38.475002;28.66875;3
126607421795777;1764844551367;23.400002;38.475002;28.66875;3
126607431795777;1764844551377;23.400002;38.475002;28.66875;3
126607441795777;1764844551392;23.400002;38.475002;28.66875;3
126607451795777;1764844551398;23.400002;38.475002;28.66875;3
126607461795777;1764844551408;23.400002;38.475002;28.66875;3
126607471795777;1764844551417;23.400002;38.475002;28.66875;3
126607481795777;1764844551429;23.400002;38.475002;28.66875;3
126607491795777;1764844551442;23.400002;38.475002;28.66875;3
126607501795777;1764844551447;23.400002;38.475002;28.66875;3
126607511795777;1764844551457;23.400002;38.475002;28.66875;3
126607521795777;1764844551467;23.400002;38.475002;28.66875;3
126607531795777;1764844551477;23.400002;38.475002;28.66875;3
126607541795777;1764844551490;23.400002;38.475002;28.66875;3
126607551795777;1764844551498;23.400002;38.475002;28.66875;3
126607561795777;1764844551507;23.400002;38.475002;28.66875;3
126607571795777;1764844551517;23.400002;38.475002;28.66875;3
126607581795777;1764844551529;23.400002;38.475002;28.66875;3
126607591795777;1764844551537;23.400002;38.475002;28.66875;3
126607601795777;1764844551547;23.400002;38.475002;28.66875;3
126607611795777;1764844551561;23.400002;38.475002;28.66875;3
126607621795777;1764844551568;23.400002;38.475002;28.66875;3
126607631795777;1764844551580;23.400002;38.475002;28.66875;3
126607641795777;1764844551588;23.400002;38.475002;28.66875;3
126607651795777;1764844551598;23.400002;38.475002;28.66875;3
126607661795777;1764844551608;23.400002;38.475002;28.66875;3
126607671795777;1764844551618;23.400002;38.475002;28.66875;3
126607681795777;1764844551628;23.400002;38.475002;28.66875;3
126607691795777;1764844551638;23.400002;38.475002;28.66875;3
126607701795777;1764844551649;23.400002;38.475002;28.66875;3
126607711795777;1764844551658;23.400002;38.475002;28.66875;3
126607721795777;1764844551671;23.400002;38.475002;28.66875;3
126607731795777;1764844551679;23.400002;38.475002;28.66875;3
126607741795777;1764844551689;23.400002;38.475002;28.66875;3
126607751795777;1764844551698;23.400002;38.475002;28.66875;3
126607761795777;1764844551709;23.400002;38.475002;28.66875;3
126607771795777;1764844551718;23.400002;38.475002;28.66875;3
126607781795777;1764844551732;23.400002;38.475002;28.66875;3
126607791795777;1764844551751;23.400002;38.475002;28.66875;3
126607801795777;1764844551751;23.400002;38.475002;28.66875;3
126607811795777;1764844551757;23.400002;38.475002;28.66875;3
126607821795777;1764844551768;23.400002;38.475002;28.66875;3
126607831795777;1764844551780;23.400002;38.475002;28.66875;3
126607841795777;1764844551788;23.400002;38.475002;28.66875;3
126607851795777;1764844551797;23.400002;38.475002;28.66875;3
126607861795777;1764844551808;23.400002;38.475002;28.66875;3
126607871795777;1764844551817;23.400002;38.475002;28.66875;3
126607881795777;1764844551828;23.400002;38.475002;28.66875;3
126607891795777;1764844551838;23.400002;38.475002;28.66875;3
126607901795777;1764844551847;23.400002;38.475002;28.66875;3
126607911795777;1764844551857;23.400002;38.475002;28.66875;3
126607921795777;1764844551867;23.400002;38.475002;28.66875;3
126607931795777;1764844551878;23.400002;38.475002;28.66875;3
126607941795777;1764844551889;23.400002;38.475002;28.66875;3
126607951795777;1764844551897;23.400002;38.475002;28.66875;3
126607961795777;1764844551908;23.400002;38.475002;28.66875;3
126607971795777;1764844551918;23.400002;38.475002;28.66875;3
126607981795777;1764844551928;23.400002;38.475002;28.66875;3
126607991795777;1764844551938;23.400002;38.475002;28.66875;3
126608001795777;1764844551947;23.400002;38.475002;28.66875;3
126608011795777;1764844551958;23.400002;38.475002;28.66875;3
126608021795777;1764844551971;23.400002;38.475002;28.66875;3
126608031795777;1764844551977;23.400002;38.475002;28.66875;3
126608041795777;1764844551989;23.400002;38.475002;28.66875;3
126608051795777;1764844551998;23.400002;38.475002;28.66875;3
126608061795777;1764844552008;23.400002;38.475002;28.66875;3
126608071795777;1764844552019;23.400002;38.475002;28.66875;3
126608081795777;1764844552028;23.400002;38.475002;28.66875;3
126608091795777;1764844552037;23.400002;38.475002;28.66875;3
126608101795777;1764844552047;23.400002;38.475002;28.66875;3
126608111795777;1764844552057;23.400002;38.475002;28.66875;3
126608121795777;1764844552067;23.400002;38.475002;28.66875;3
126608131795777;1764844552077;23.400002;38.475002;28.66875;3
126608141795777;1764844552088;23.400002;38.475002;28.66875;3
126608151795777;1764844552097;23.400002;38.475002;28.66875;3
126608161795777;1764844552107;23.400002;38.475002;28.66875;3
126608171795777;1764844552119;23.400002;38.475002;28.66875;3
126608181795777;1764844552127;23.400002;38.475002;28.66875;3
126608191795777;1764844552137;23.400002;38.475002;28.66875;3
126608201795777;1764844552149;23.400002;38.475002;28.66875;3
126608211795777;1764844552157;23.400002;38.475002;28.66875;3
