t_Android;t_unix;x;y;z;a
126606887722600;1764844550848;-0.67377925;0.3375554;-0.21531641;3
126606889713121;1764844550848;-0.67377925;0.3375554;-0.21531641;3
126606891703642;1764844550848;-0.67377925;0.3375554;-0.21531641;3
126606893692079;1764844550848;-0.67377925;0.3375554;-0.21531641;3
126606895680308;1764844550848;-0.67377925;0.3375554;-0.21531641;3
126606897668537;1764844550848;-0.67377925;0.3375554;-0.21531641;3
126606899656767;1764844550848;-0.67377925;0.3375554;-0.21531641;3
126606901644996;1764844550848;-0.67377925;0.3375554;-0.21531641;3
126606903633225;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606905621454;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606907609683;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606909597912;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606911586142;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606913574371;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606915562600;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606917550829;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606919539058;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606921527287;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606923515517;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606925503746;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606927491975;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606929480204;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606931468433;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606933456662;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606935444892;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606937433121;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606939421350;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606941409579;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606943397808;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606945386037;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606947374267;1764844550910;-0.67377925;0.3375554;-0.21531641;3
126606949362496;1764844550910;-0.67377925;0.3375554;-0.21531641;3
