t_Android;t_unix;x;y;z;0;a
123784934073948;1764841728876;0.16233118;-0.043615296;0.83330816;0.5266344;3
123784944016761;1764841728885;0.16233118;-0.043615296;0.83330816;0.5266344;3
123784953919729;1764841728896;0.16233118;-0.043615296;0.83330816;0.5266344;3
123784963908531;1764841728905;0.16233118;-0.043615296;0.83330816;0.5266344;3
123784973809261;1764841728915;0.16233118;-0.043615296;0.83330816;0.5266344;3
123784983737073;1764841728926;0.16233118;-0.043615296;0.83330816;0.5266344;3
123784993680667;1764841728934;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785003625146;1764841728945;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785013617125;1764841728954;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785023518115;1764841728964;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785033441240;1764841728982;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785043433740;1764841728984;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785053329469;1764841728998;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785063312594;1764841729004;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785073224104;1764841729014;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785083130511;1764841729024;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785093091917;1764841729034;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785103038375;1764841729045;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785113011031;1764841729053;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785122911448;1764841729064;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785132857177;1764841729075;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785142814469;1764841729084;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785152727281;1764841729093;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785162682854;1764841729103;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785172227073;1764841729113;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785182544990;1764841729127;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785192494521;1764841729134;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785202449469;1764841729143;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785212411292;1764841729153;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785222336552;1764841729163;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785232248323;1764841729175;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785242211240;1764841729183;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785252139729;1764841729193;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785262095302;1764841729203;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785271820146;1764841729213;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785281953063;1764841729223;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785291731292;1764841729233;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785301844938;1764841729243;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785311792906;1764841729252;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785321737646;1764841729263;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785331702698;1764841729272;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785341623323;1764841729282;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785351546292;1764841729292;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785361541709;1764841729302;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785371443219;1764841729319;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785381387698;1764841729333;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785391326031;1764841729333;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785401265979;1764841729355;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785411193636;1764841729355;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785421157073;1764841729362;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785431127073;1764841729375;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785441035511;1764841729382;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785450969573;1764841729392;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785460907802;1764841729402;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785470837281;1764841729412;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785480828063;1764841729422;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785490726292;1764841729431;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785500731344;1764841729442;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785510644781;1764841729452;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785520575823;1764841729462;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785530501448;1764841729472;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785540461448;1764841729481;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785550386031;1764841729492;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785560364313;1764841729501;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785570284521;1764841729511;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785580241448;1764841729521;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785590161396;1764841729531;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785600094938;1764841729541;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785610106709;1764841729551;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785619991240;1764841729561;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785629976969;1764841729571;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785639880927;1764841729580;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785649791240;1764841729591;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785659567073;1764841729600;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785669637906;1764841729610;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785679623219;1764841729620;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785689559000;1764841729630;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785699514625;1764841729640;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785709450667;1764841729650;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785719386656;1764841729661;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785729342021;1764841729670;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785739283167;1764841729680;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785749222542;1764841729690;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785759163896;1764841729700;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785769191396;1764841729710;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785779057906;1764841729720;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785789076865;1764841729730;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785798966917;1764841729742;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785809016292;1764841729750;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785818805615;1764841729760;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785828776448;1764841729769;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785838792281;1764841729780;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785848635198;1764841729790;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785858594000;1764841729800;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785868486084;1764841729809;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785878588948;1764841729819;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785888390042;1764841729829;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785898339781;1764841729840;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785908374573;1764841729849;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785918208167;1764841729860;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785928158427;1764841729869;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785938210042;1764841729879;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785948024625;1764841729889;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785958024781;1764841729899;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785968016031;1764841729910;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785977958063;1764841729919;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785987792906;1764841729928;0.16233118;-0.043615296;0.83330816;0.5266344;3
123785997713792;1764841729939;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786007682334;1764841729948;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786017628636;1764841729959;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786027578323;1764841729968;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786037631240;1764841729979;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786047439052;1764841729989;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786057395406;1764841729998;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786067321396;1764841730008;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786077276813;1764841730018;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786087218271;1764841730028;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786097248531;1764841730039;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786107089052;1764841730048;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786117120667;1764841730058;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786126968063;1764841730068;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786136696604;1764841730077;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786146842959;1764841730088;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786156538427;1764841730097;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786166820927;1764841730108;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786176692334;1764841730118;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786186614000;1764841730127;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786196641344;1764841730139;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786206205094;1764841730147;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786216611292;1764841730158;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786226671552;1764841730167;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786236444781;1764841730177;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786246460927;1764841730188;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786256464625;1764841730197;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786265922594;1764841730207;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786276230406;1764841730217;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786285869156;1764841730226;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786296169365;1764841730238;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786305840875;1764841730247;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786315888584;1764841730257;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786325736031;1764841730267;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786335759365;1764841730277;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786345707906;1764841730289;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786355731240;1764841730297;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786365583167;1764841730306;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786375578011;1764841730316;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786385557438;1764841730326;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786395400719;1764841730337;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786405409000;1764841730346;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786415377177;1764841730356;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786425354938;1764841730366;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786435587281;1764841730377;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786445144677;1764841730389;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786455143271;1764841730397;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786465014729;1764841730406;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786474991656;1764841730416;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786484915719;1764841730425;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786494980823;1764841730439;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786505137334;1764841730447;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786514836396;1764841730456;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786524786761;1764841730466;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786534778740;1764841730476;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786544692594;1764841730490;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786554797177;1764841730496;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786564583479;1764841730506;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786574515198;1764841730515;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786584447177;1764841730525;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786594209469;1764841730535;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786604154365;1764841730545;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786614119000;1764841730557;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786624063375;1764841730565;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786633968375;1764841730575;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786643919261;1764841730589;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786653853167;1764841730595;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786663828167;1764841730605;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786673738219;1764841730615;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786683664990;1764841730624;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786693645094;1764841730634;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786703550250;1764841730644;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786713488271;1764841730654;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786723471969;1764841730665;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786733386917;1764841730675;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786743302959;1764841730684;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786753272698;1764841730694;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786763189938;1764841730704;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786773136552;1764841730714;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786783088011;1764841730724;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786793030198;1764841730738;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786802957021;1764841730744;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786812898948;1764841730754;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786822849521;1764841730763;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786832789677;1764841730774;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786842509834;1764841730787;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786852661188;1764841730793;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786862609625;1764841730804;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786872547594;1764841730814;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786882484104;1764841730824;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786892427594;1764841730833;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786902360771;1764841730843;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786912303271;1764841730855;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786922245459;1764841730864;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786932194573;1764841730873;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786942116761;1764841730883;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786952082854;1764841730893;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786962011188;1764841730907;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786971950146;1764841730913;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786981889104;1764841730925;0.16233118;-0.043615296;0.83330816;0.5266344;3
123786991829261;1764841730933;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787001765250;1764841730944;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787011734938;1764841730961;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787021663219;1764841730962;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787031598167;1764841730979;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787041541396;1764841730983;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787051477490;1764841730997;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787061423271;1764841731014;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787071360875;1764841731014;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787081303844;1764841731031;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787091262125;1764841731033;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787101183427;1764841731049;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787111110615;1764841731066;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787121046917;1764841731066;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787131010875;1764841731072;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787140944313;1764841731082;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787151039313;1764841731092;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787160825042;1764841731107;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787170766500;1764841731112;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787180696865;1764841731125;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787190670459;1764841731132;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787200577906;1764841731144;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787210551188;1764841731162;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787220460615;1764841731162;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787230430094;1764841731180;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787240370615;1764841731181;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787250300354;1764841731198;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787260033115;1764841731217;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787270171813;1764841731217;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787280105302;1764841731221;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787290076500;1764841731231;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787300008531;1764841731240;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787309962334;1764841731254;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787319883271;1764841731261;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787329832542;1764841731274;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787339764000;1764841731281;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787349706552;1764841731295;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787359627229;1764841731313;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787369584104;1764841731313;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787379531604;1764841731332;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787389489938;1764841731332;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787399416292;1764841731350;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787409389365;1764841731350;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787419294834;1764841731360;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787429245406;1764841731370;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787439175563;1764841731380;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787449135354;1764841731391;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787459077334;1764841731406;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787468996761;1764841731410;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787478947125;1764841731427;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787488873427;1764841731429;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787498802854;1764841731447;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787508782125;1764841731466;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787518698740;1764841731466;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787528647906;1764841731470;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787538566396;1764841731480;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787548215042;1764841731489;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787558469834;1764841731504;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787568406448;1764841731509;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787578352281;1764841731524;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787588296761;1764841731530;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787598235094;1764841731544;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787608186917;1764841731563;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787618162386;1764841731563;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787628063740;1764841731583;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787638000667;1764841731583;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787647950094;1764841731589;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787657878219;1764841731603;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787667822229;1764841731609;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787677746136;1764841731622;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787687715198;1764841731628;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787697645406;1764841731642;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787707586396;1764841731661;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787717522490;1764841731661;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787727464052;1764841731680;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787737404938;1764841731680;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787747362802;1764841731700;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787757442281;1764841731700;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787767262281;1764841731709;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787777227542;1764841731720;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787787151500;1764841731728;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787797146813;1764841731740;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787807007750;1764841731760;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787816994781;1764841731760;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787826899886;1764841731781;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787836908531;1764841731781;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787847036448;1764841731788;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787856711344;1764841731797;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787866699521;1764841731808;0.16233118;-0.043615296;0.83330816;0.5266344;3
123787876267906;1764841731824;0.16233118;-0.043615296;0.83330816;0.5266344;3
