t_Android;t_unix;x;y;z;a
123814274084729;1764841758217;0.3233075;-0.47044706;0.0073236874;3
123814276073167;1764841758220;0.3233075;-0.47044706;0.0073236874;3
123814278061604;1764841758222;0.3233075;-0.47044706;0.0073236874;3
123814280050042;1764841758222;0.3233075;-0.47044706;0.0073236874;3
123814282038479;1764841758228;0.3233075;-0.47044706;0.0073236874;3
123814284026917;1764841758228;0.3233075;-0.47044706;0.0073236874;3
123814286015354;1764841758229;0.3233075;-0.47044706;0.0073236874;3
123814288003792;1764841758230;0.3233075;-0.47044706;0.0073236874;3
123814289992229;1764841758233;0.3233075;-0.47044706;0.0073236874;3
123814291980667;1764841758235;0.3233075;-0.47044706;0.0073236874;3
123814293969104;1764841758236;0.3233075;-0.47044706;0.0073236874;3
123814295957542;1764841758241;0.3233075;-0.47044706;0.0073236874;3
123814297945979;1764841758241;0.3233075;-0.47044706;0.0073236874;3
123814299934417;1764841758250;0.3233075;-0.47044706;0.0073236874;3
123814301922854;1764841758250;0.3233075;-0.47044706;0.0073236874;3
123814303911292;1764841758250;0.3233075;-0.47044706;0.0073236874;3
123814305899729;1764841758250;0.3233075;-0.47044706;0.0073236874;3
123814307888167;1764841758251;0.3233075;-0.47044706;0.0073236874;3
123814309876604;1764841758253;0.3233075;-0.47044706;0.0073236874;3
123814311865042;1764841758256;0.3233075;-0.47044706;0.0073236874;3
123814313853479;1764841758272;0.3233075;-0.47044706;0.0073236874;3
123814315841917;1764841758272;0.3233075;-0.47044706;0.0073236874;3
123814317830354;1764841758272;0.3233075;-0.47044706;0.0073236874;3
123814319818792;1764841758272;0.3233075;-0.47044706;0.0073236874;3
123814321807229;1764841758272;0.3233075;-0.47044706;0.0073236874;3
123814323795667;1764841758272;0.3233075;-0.47044706;0.0073236874;3
123814325784104;1764841758272;0.3233075;-0.47044706;0.0073236874;3
123814327772542;1764841758272;0.3233075;-0.47044706;0.0073236874;3
123814329760979;1764841758272;0.3233075;-0.47044706;0.0073236874;3
123814331749417;1764841758275;0.3233075;-0.47044706;0.0073236874;3
123814333737854;1764841758277;0.3233075;-0.47044706;0.0073236874;3
123814335726292;1764841758278;0.3233075;-0.47044706;0.0073236874;3
123814337714729;1764841758282;0.3233075;-0.47044706;0.0073236874;3
123814339703167;1764841758282;0.3233075;-0.47044706;0.0073236874;3
123814341691604;1764841758285;0.3233075;-0.47044706;0.0073236874;3
123814343680042;1764841758286;0.3233075;-0.47044706;0.0073236874;3
123814345668479;1764841758288;0.3233075;-0.47044706;0.0073236874;3
123814347656917;1764841758292;0.3233075;-0.47044706;0.0073236874;3
123814349645354;1764841758292;0.3233075;-0.47044706;0.0073236874;3
123814351633792;1764841758295;0.3233075;-0.47044706;0.0073236874;3
123814353622229;1764841758297;0.3233075;-0.47044706;0.0073236874;3
123814355610667;1764841758299;0.3233075;-0.47044706;0.0073236874;3
123814357599104;1764841758301;0.3233075;-0.47044706;0.0073236874;3
123814359587542;1764841758303;0.3233075;-0.47044706;0.0073236874;3
123814361575979;1764841758304;0.3233075;-0.47044706;0.0073236874;3
123814363564417;1764841758314;0.3233075;-0.47044706;0.0073236874;3
123814365552854;1764841758314;0.3233075;-0.47044706;0.0073236874;3
123814367541292;1764841758314;0.3233075;-0.47044706;0.0073236874;3
123814369529729;1764841758314;0.3233075;-0.47044706;0.0073236874;3
123814371518167;1764841758315;0.3233075;-0.47044706;0.0073236874;3
123814373506604;1764841758317;0.3233075;-0.47044706;0.0073236874;3
123814375495042;1764841758319;0.3233075;-0.47044706;0.0073236874;3
123814377483479;1764841758322;0.3233075;-0.47044706;0.0073236874;3
123814379471917;1764841758322;0.3233075;-0.47044706;0.0073236874;3
123814381460354;1764841758336;0.3233075;-0.47044706;0.0073236874;3
123814383448792;1764841758336;0.3233075;-0.47044706;0.0073236874;3
123814385437229;1764841758336;0.3233075;-0.47044706;0.0073236874;3
123814387425667;1764841758336;0.3233075;-0.47044706;0.0073236874;3
123814389414104;1764841758336;0.3233075;-0.47044706;0.0073236874;3
123814391402542;1764841758336;0.3233075;-0.47044706;0.0073236874;3
123814393390979;1764841758336;0.3233075;-0.47044706;0.0073236874;3
123814395379417;1764841758339;0.3233075;-0.47044706;0.0073236874;3
123814397367854;1764841758356;0.3233075;-0.47044706;0.0073236874;3
123814399356292;1764841758356;0.3233075;-0.47044706;0.0073236874;3
123814401344729;1764841758356;0.3233075;-0.47044706;0.0073236874;3
123814403333167;1764841758356;0.3233075;-0.47044706;0.0073236874;3
123814405321604;1764841758356;0.3233075;-0.47044706;0.0073236874;3
123814407310042;1764841758356;0.3233075;-0.47044706;0.0073236874;3
123814409298479;1764841758356;0.3233075;-0.47044706;0.0073236874;3
123814411286917;1764841758356;0.3233075;-0.47044706;0.0073236874;3
123814413275354;1764841758357;0.3233075;-0.47044706;0.0073236874;3
123814415263792;1764841758358;0.3233075;-0.47044706;0.0073236874;3
123814417252229;1764841758360;0.3233075;-0.47044706;0.0073236874;3
123814419240667;1764841758362;0.3233075;-0.47044706;0.0073236874;3
123814421229104;1764841758366;0.3233075;-0.47044706;0.0073236874;3
123814423217542;1764841758366;0.3233075;-0.47044706;0.0073236874;3
123814425205979;1764841758368;0.3233075;-0.47044706;0.0073236874;3
123814427194417;1764841758370;0.3233075;-0.47044706;0.0073236874;3
123814429182854;1764841758372;0.3233075;-0.47044706;0.0073236874;3
123814431171292;1764841758377;0.3233075;-0.47044706;0.0073236874;3
123814433159729;1764841758377;0.3233075;-0.47044706;0.0073236874;3
123814435148167;1764841758379;0.3233075;-0.47044706;0.0073236874;3
123814437136604;1764841758381;0.3233075;-0.47044706;0.0073236874;3
123814439125042;1764841758381;0.3233075;-0.47044706;0.0073236874;3
123814441113479;1764841758384;0.3233075;-0.47044706;0.0073236874;3
123814443101917;1764841758386;0.3233075;-0.47044706;0.0073236874;3
123814445090354;1764841758387;0.3233075;-0.47044706;0.0073236874;3
123814447078792;1764841758400;0.3233075;-0.47044706;0.0073236874;3
123814449067229;1764841758400;0.3233075;-0.47044706;0.0073236874;3
123814451055667;1764841758400;0.3233075;-0.47044706;0.0073236874;3
123814453044104;1764841758400;0.3233075;-0.47044706;0.0073236874;3
123814455032542;1764841758400;0.3233075;-0.47044706;0.0073236874;3
123814457020979;1764841758400;0.3233075;-0.47044706;0.0073236874;3
123814459009417;1764841758403;0.3233075;-0.47044706;0.0073236874;3
123814460997854;1764841758405;0.3233075;-0.47044706;0.0073236874;3
123814462986292;1764841758407;0.3233075;-0.47044706;0.0073236874;3
123814464974729;1764841758418;0.3233075;-0.47044706;0.0073236874;3
123814466963167;1764841758418;0.3233075;-0.47044706;0.0073236874;3
123814468951604;1764841758418;0.3233075;-0.47044706;0.0073236874;3
123814470940042;1764841758418;0.3233075;-0.47044706;0.0073236874;3
123814472928479;1764841758418;0.3233075;-0.47044706;0.0073236874;3
123814474916917;1764841758418;0.3233075;-0.47044706;0.0073236874;3
123814476905354;1764841758420;0.3233075;-0.47044706;0.0073236874;3
123814478893792;1764841758421;0.3233075;-0.47044706;0.0073236874;3
123814480882229;1764841758440;0.3233075;-0.47044706;0.0073236874;3
123814482870667;1764841758440;0.3233075;-0.47044706;0.0073236874;3
123814484859104;1764841758440;0.3233075;-0.47044706;0.0073236874;3
123814486847542;1764841758440;0.3233075;-0.47044706;0.0073236874;3
