t_Android;t_unix;x;y;z;a
122028754049413;1764839972700;17.325;-12.6;-40.575;3
122028764049413;1764839972709;17.325;-12.6;-40.575;3
122028774049413;1764839972719;17.325;-12.6;-40.575;3
122028784049413;1764839972730;17.325;-12.6;-40.575;3
122028794049413;1764839972741;17.325;-12.6;-40.575;3
122028804049413;1764839972751;17.325;-12.6;-40.575;3
122028814049413;1764839972761;17.325;-12.6;-40.575;3
122028824049413;1764839972770;17.325;-12.6;-40.575;3
122028834049413;1764839972779;17.325;-12.6;-40.575;3
122028844049413;1764839972791;17.325;-12.6;-40.575;3
122028854049413;1764839972799;17.325;-12.6;-40.575;3
122028864049413;1764839972811;17.325;-12.6;-40.575;3
122028874049413;1764839972819;17.325;-12.6;-40.575;3
122028884049413;1764839972829;17.325;-12.6;-40.575;3
122028894049413;1764839972841;17.325;-12.6;-40.575;3
122028904049413;1764839972849;17.325;-12.6;-40.575;3
122028914049413;1764839972861;17.325;-12.6;-40.575;3
122028924049413;1764839972870;17.325;-12.6;-40.575;3
122028934049413;1764839972880;17.325;-12.6;-40.575;3
122028944049413;1764839972890;17.325;-12.6;-40.575;3
122028954049413;1764839972900;17.325;-12.6;-40.575;3
122028964049413;1764839972910;17.325;-12.6;-40.575;3
122028974049413;1764839972920;17.325;-12.6;-40.575;3
122028984049413;1764839972931;17.325;-12.6;-40.575;3
122028994049413;1764839972945;17.325;-12.6;-40.575;3
122029004049413;1764839972950;17.325;-12.6;-40.575;3
122029014049413;1764839972960;17.325;-12.6;-40.575;3
122029024049413;1764839972970;17.325;-12.6;-40.575;3
122029034049413;1764839972980;17.325;-12.6;-40.575;3
122029044049413;1764839972997;17.325;-12.6;-40.575;3
122029054049413;1764839972999;17.325;-12.6;-40.575;3
122029064049413;1764839973015;17.325;-12.6;-40.575;3
122029074049413;1764839973019;17.325;-12.6;-40.575;3
122029084049413;1764839973029;17.325;-12.6;-40.575;3
122029094049413;1764839973044;17.325;-12.6;-40.575;3
122029104049413;1764839973049;17.325;-12.6;-40.575;3
122029114049413;1764839973060;17.325;-12.6;-40.575;3
122029124049413;1764839973069;17.325;-12.6;-40.575;3
122029134049413;1764839973079;17.325;-12.6;-40.575;3
122029144049413;1764839973090;17.325;-12.6;-40.575;3
122029154049413;1764839973099;17.325;-12.6;-40.575;3
122029164049413;1764839973110;17.325;-12.6;-40.575;3
122029174049413;1764839973119;17.325;-12.6;-40.575;3
122029184049413;1764839973129;17.325;-12.6;-40.575;3
122029194049413;1764839973140;17.325;-12.6;-40.575;3
122029204049413;1764839973149;17.325;-12.6;-40.575;3
122029214049413;1764839973162;17.325;-12.6;-40.575;3
122029224049413;1764839973170;17.325;-12.6;-40.575;3
122029234049413;1764839973180;17.325;-12.6;-40.575;3
122029244049413;1764839973191;17.325;-12.6;-40.575;3
122029254049413;1764839973200;17.325;-12.6;-40.575;3
122029264049413;1764839973210;17.325;-12.6;-40.575;3
122029274049413;1764839973221;17.325;-12.6;-40.575;3
122029284049413;1764839973230;17.325;-12.6;-40.575;3
122029294049413;1764839973243;17.325;-12.6;-40.575;3
122029304049413;1764839973250;17.325;-12.6;-40.575;3
122029314049413;1764839973260;17.325;-12.6;-40.575;3
122029324049413;1764839973270;17.325;-12.6;-40.575;3
122029334049413;1764839973280;17.325;-12.6;-40.575;3
122029344049413;1764839973290;17.325;-12.6;-40.575;3
122029354049413;1764839973300;17.325;-12.6;-40.575;3
122029364049413;1764839973310;17.325;-12.6;-40.575;3
122029374049413;1764839973320;17.325;-12.6;-40.575;3
122029384049413;1764839973329;17.325;-12.6;-40.575;3
122029394049413;1764839973341;17.325;-12.6;-40.575;3
122029404049413;1764839973349;17.325;-12.6;-40.575;3
122029414049413;1764839973359;17.325;-12.6;-40.575;3
122029424049413;1764839973369;17.325;-12.6;-40.575;3
122029434049413;1764839973379;17.325;-12.6;-40.575;3
122029444049413;1764839973391;17.325;-12.6;-40.575;3
122029454049413;1764839973400;17.325;-12.6;-40.575;3
122029464049413;1764839973413;17.325;-12.6;-40.575;3
122029474049413;1764839973419;17.325;-12.6;-40.575;3
122029484049413;1764839973436;17.325;-12.6;-40.575;3
122029494049413;1764839973439;17.325;-12.6;-40.575;3
122029504049413;1764839973449;17.325;-12.6;-40.575;3
122029514049413;1764839973459;17.325;-12.6;-40.575;3
122029524049413;1764839973469;17.325;-12.6;-40.575;3
122029534049413;1764839973479;17.325;-12.6;-40.575;3
122029544049413;1764839973490;17.325;-12.6;-40.575;3
122029554049413;1764839973499;17.325;-12.6;-40.575;3
122029564049413;1764839973511;17.325;-12.6;-40.575;3
122029574049413;1764839973522;17.325;-12.6;-40.575;3
122029584049413;1764839973530;17.325;-12.6;-40.575;3
122029594049413;1764839973542;17.325;-12.6;-40.575;3
122029604049413;1764839973550;17.325;-12.6;-40.575;3
122029614049413;1764839973566;17.325;-12.6;-40.575;3
122029624049413;1764839973586;17.325;-12.6;-40.575;3
122029634049413;1764839973586;17.325;-12.6;-40.575;3
122029644049413;1764839973593;17.325;-12.6;-40.575;3
122029654049413;1764839973600;17.325;-12.6;-40.575;3
122029664049413;1764839973612;17.325;-12.6;-40.575;3
122029674049413;1764839973631;17.325;-12.6;-40.575;3
122029684049413;1764839973631;17.325;-12.6;-40.575;3
122029694049413;1764839973643;17.325;-12.6;-40.575;3
122029704049413;1764839973650;17.325;-12.6;-40.575;3
122029714049413;1764839973660;17.325;-12.6;-40.575;3
122029724049413;1764839973671;17.325;-12.6;-40.575;3
122029734049413;1764839973681;17.325;-12.6;-40.575;3
122029744049413;1764839973690;17.325;-12.6;-40.575;3
122029754049413;1764839973700;17.325;-12.6;-40.575;3
122029764049413;1764839973713;17.325;-12.6;-40.575;3
122029774049413;1764839973726;17.325;-12.6;-40.575;3
122029784049413;1764839973729;17.325;-12.6;-40.575;3
122029794049413;1764839973739;17.325;-12.6;-40.575;3
122029804049413;1764839973750;17.325;-12.6;-40.575;3
122029814049413;1764839973760;17.325;-12.6;-40.575;3
122029824049413;1764839973771;17.325;-12.6;-40.575;3
122029834049413;1764839973779;17.325;-12.6;-40.575;3
122029844049413;1764839973794;17.325;-12.6;-40.575;3
122029854049413;1764839973801;17.325;-12.6;-40.575;3
122029864049413;1764839973825;17.325;-12.6;-40.575;3
122029874049413;1764839973825;17.325;-12.6;-40.575;3
122029884049413;1764839973829;17.325;-12.6;-40.575;3
122029894049413;1764839973843;17.325;-12.6;-40.575;3
122029904049413;1764839973850;17.325;-12.6;-40.575;3
122029914049413;1764839973860;17.325;-12.6;-40.575;3
122029924049413;1764839973871;17.325;-12.6;-40.575;3
122029934049413;1764839973880;17.325;-12.6;-40.575;3
