t_Android;t_unix;x;y;z;0;a
122027884053059;1764839971825;0.0057859523;0.004406194;0.8604032;0.50956225;3
122027893362174;1764839971834;0.0057859523;0.004406194;0.8604032;0.50956225;3
122027904051601;1764839971846;0.0057859523;0.004406194;0.8604032;0.50956225;3
122027913785716;1764839971855;0.0057859523;0.004406194;0.8604032;0.50956225;3
122027923574049;1764839971865;0.0057859523;0.004406194;0.8604032;0.50956225;3
122027933660247;1764839971875;0.0057859523;0.004406194;0.8604032;0.50956225;3
122027943801861;1764839971884;0.0057859523;0.004406194;0.8604032;0.50956225;3
122027953780195;1764839971896;0.0057859523;0.004406194;0.8604032;0.50956225;3
122027964158216;1764839971906;0.0057859523;0.004406194;0.8604032;0.50956225;3
122027973154466;1764839971914;0.0057859523;0.004406194;0.8604032;0.50956225;3
122027983175351;1764839971924;0.0057859523;0.004406194;0.8604032;0.50956225;3
122027993094622;1764839971935;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028003554309;1764839971945;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028013041601;1764839971954;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028023339466;1764839971965;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028032823632;1764839971974;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028042768945;1764839971984;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028052699882;1764839971994;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028062680455;1764839972004;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028072903216;1764839972014;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028082484778;1764839972023;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028093109049;1764839972034;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028102873736;1764839972045;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028112625924;1764839972055;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028122493893;1764839972064;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028132254674;1764839972073;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028141924518;1764839972083;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028152407851;1764839972094;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028162179466;1764839972104;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028172433111;1764839972113;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028182460091;1764839972123;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028192411341;1764839972134;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028201837799;1764839972143;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028211747330;1764839972153;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028221716549;1764839972163;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028231661341;1764839972172;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028242390038;1764839972184;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028251962226;1764839972193;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028261765663;1764839972202;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028271465403;1764839972213;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028281253216;1764839972222;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028291173736;1764839972232;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028301187330;1764839972243;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028311372330;1764839972252;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028321176393;1764839972262;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028330782955;1764839972271;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028340631966;1764839972282;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028351121028;1764839972293;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028360591236;1764839972301;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028370808424;1764839972311;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028380840195;1764839972322;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028391287278;1764839972333;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028400052538;1764839972343;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028410560768;1764839972352;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028421185663;1764839972362;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028430649726;1764839972372;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028440370976;1764839972382;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028450429361;1764839972393;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028460019518;1764839972401;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028470236080;1764839972412;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028480103736;1764839972421;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028490013788;1764839972431;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028499530195;1764839972442;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028509606288;1764839972450;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028520303163;1764839972465;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028530109986;1764839972471;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028539638007;1764839972480;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028549493736;1764839972491;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028559361705;1764839972501;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028570229934;1764839972515;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028579172330;1764839972520;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028589586445;1764839972531;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028599402591;1764839972541;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028609295195;1764839972550;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028619432018;1764839972565;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028629352018;1764839972570;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028639343059;1764839972580;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028649093945;1764839972591;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028659267330;1764839972601;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028669876132;1764839972613;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028679772799;1764839972622;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028689067382;1764839972630;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028699234309;1764839972641;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028709365299;1764839972650;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028718748945;1764839972659;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028728984205;1764839972670;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028738998632;1764839972680;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028748738163;1764839972691;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028758721393;1764839972700;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028768526080;1764839972709;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028778514049;1764839972719;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028788425924;1764839972729;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028797711393;1764839972741;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028810003320;1764839972751;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028818255924;1764839972760;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028828346913;1764839972770;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028838284309;1764839972780;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028847959205;1764839972791;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028857832382;1764839972798;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028867789309;1764839972811;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028877771341;1764839972819;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028887645247;1764839972828;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028897574413;1764839972841;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028907618528;1764839972849;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028917476497;1764839972859;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028927587434;1764839972869;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028937377747;1764839972878;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028947249726;1764839972890;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028957335663;1764839972900;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028967180038;1764839972909;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028977248320;1764839972918;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028987125611;1764839972928;0.0057859523;0.004406194;0.8604032;0.50956225;3
122028997017486;1764839972945;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029006923424;1764839972948;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029016998476;1764839972960;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029026804153;1764839972967;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029036758580;1764839972977;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029046775507;1764839972988;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029056801393;1764839972999;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029066678216;1764839973015;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029076548788;1764839973017;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029086423580;1764839973029;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029096377070;1764839973039;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029106303163;1764839973047;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029116269882;1764839973058;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029126203163;1764839973067;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029136149570;1764839973078;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029146067851;1764839973088;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029156028163;1764839973097;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029166010559;1764839973107;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029175965611;1764839973117;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029185869778;1764839973127;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029195829101;1764839973138;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029205812591;1764839973147;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029215685455;1764839973162;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029225636080;1764839973166;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029235578788;1764839973178;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029245012330;1764839973187;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029255449674;1764839973196;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029265362955;1764839973207;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029275455403;1764839973217;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029285238320;1764839973226;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029295242278;1764839973237;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029305270716;1764839973246;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029315090768;1764839973259;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029325011653;1764839973266;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029334973997;1764839973276;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029344891080;1764839973287;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029355021028;1764839973296;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029364966653;1764839973308;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029374746549;1764839973315;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029384767018;1764839973326;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029394660351;1764839973336;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029404659570;1764839973345;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029414646028;1764839973359;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029424455559;1764839973365;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029434401705;1764839973376;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029444333632;1764839973385;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029454417382;1764839973396;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029464255091;1764839973413;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029474317903;1764839973416;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029484086184;1764839973436;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029494166966;1764839973436;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029504143945;1764839973445;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029513789309;1764839973456;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029523836809;1764839973464;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029534135195;1764839973475;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029544002591;1764839973485;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029553821757;1764839973495;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029563591028;1764839973505;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029573589466;1764839973515;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029583468216;1764839973525;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029593441809;1764839973536;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029603916809;1764839973546;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029614180299;1764839973566;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029623268372;1764839973566;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029633798163;1764839973586;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029643257486;1764839973586;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029653102070;1764839973594;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029662984986;1764839973609;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029673608997;1764839973614;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029683009518;1764839973631;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029692867434;1764839973634;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029702771913;1764839973644;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029712724205;1764839973654;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029722662122;1764839973664;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029732608424;1764839973674;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029742684570;1764839973684;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029753161601;1764839973696;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029762446601;1764839973713;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029772408528;1764839973714;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029782280143;1764839973726;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029792257122;1764839973734;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029802189413;1764839973743;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029812146236;1764839973755;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029822157643;1764839973763;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029832019986;1764839973773;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029841920768;1764839973783;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029852028007;1764839973794;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029861945455;1764839973825;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029871832747;1764839973825;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029881836028;1764839973825;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029891708320;1764839973833;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029901593163;1764839973843;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029911544361;1764839973856;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029921452747;1764839973862;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029931416809;1764839973872;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029941338580;1764839973882;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029951301705;1764839973893;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029961255143;1764839973906;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029971191028;1764839973912;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029981087538;1764839973925;0.0057859523;0.004406194;0.8604032;0.50956225;3
122029991352018;1764839973934;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030000668945;1764839973950;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030010966653;1764839973962;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030020871549;1764839973962;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030030843059;1764839973976;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030040937278;1764839973982;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030050725091;1764839973992;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030060235611;1764839974004;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030070609466;1764839974013;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030080521028;1764839974021;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030090522955;1764839974031;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030100522174;1764839974044;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030110365038;1764839974058;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030120307538;1764839974061;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030130364518;1764839974072;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030140160611;1764839974083;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030150214726;1764839974091;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030160073216;1764839974104;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030170396601;1764839974112;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030179967018;1764839974122;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030190071757;1764839974131;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030199930663;1764839974141;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030209576549;1764839974150;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030219291445;1764839974160;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030229540768;1764839974171;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030239547955;1764839974180;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030249553684;1764839974190;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030259499726;1764839974200;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030269474570;1764839974211;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030279349049;1764839974222;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030289436705;1764839974231;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030299245455;1764839974240;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030309208007;1764839974250;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030319142070;1764839974261;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030329153893;1764839974276;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030339086966;1764839974281;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030349087851;1764839974291;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030358935663;1764839974300;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030368910299;1764839974310;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030378818788;1764839974320;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030388967330;1764839974330;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030398730143;1764839974340;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030408667903;1764839974349;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030418861393;1764839974360;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030428800091;1764839974372;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030438608788;1764839974380;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030448572903;1764839974390;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030458492851;1764839974400;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030468482538;1764839974410;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030478357851;1764839974426;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030488338424;1764839974429;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030498226288;1764839974444;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030508205143;1764839974449;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030517945716;1764839974463;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030528211445;1764839974481;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030537846132;1764839974481;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030547793997;1764839974499;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030557732643;1764839974516;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030568122070;1764839974516;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030577584674;1764839974519;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030587554049;1764839974529;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030597467538;1764839974538;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030607573163;1764839974549;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030617365663;1764839974558;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030627318684;1764839974574;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030637224413;1764839974578;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030647198684;1764839974593;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030657152591;1764839974598;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030667113476;1764839974612;0.0057859523;0.004406194;0.8604032;0.50956225;3
122030676994205;1764839974630;0.0057859523;0.004406194;0.8604032;0.50956225;3
