t_Android;t_unix;x;y;z;a
122027098428788;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027100416913;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027102405038;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027104393163;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027106381288;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027108369413;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027110357538;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027112345663;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027114333788;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027116321913;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027118310038;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027120298163;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027122286288;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027124274413;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027126262538;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027128250663;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027130238788;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027132226913;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027134215038;1764839971078;-0.0023968432;0.0021305273;0.0;3
122027136203163;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027138191288;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027140179413;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027142167538;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027144155663;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027146143788;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027148131913;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027150120038;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027152108163;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027154096288;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027156084413;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027158072538;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027160060663;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027162048788;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027164036913;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027166025038;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027168013163;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027170001288;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027171989413;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027173977538;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027175965663;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027177953788;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027179941913;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027181930038;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027183918163;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027185906288;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027187894413;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027189882538;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027191870663;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027193858893;1764839971137;-0.0023968432;0.0021305273;0.0;3
122027195847122;1764839971163;-0.0023968432;0.0021305273;0.0;3
122027197835351;1764839971163;-0.0023968432;0.0021305273;0.0;3
122027199823580;1764839971163;-0.0023968432;0.0021305273;0.0;3
122027201811809;1764839971163;-0.0023968432;0.0021305273;0.0;3
122027203800038;1764839971163;-0.0023968432;0.0021305273;0.0;3
122027205788268;1764839971163;-0.0023968432;0.0021305273;0.0;3
122027207776497;1764839971163;-0.0023968432;0.0021305273;0.0;3
122027209764726;1764839971163;-0.0023968432;0.0021305273;0.0;3
122027211752955;1764839971163;-0.0023968432;0.0021305273;0.0;3
122027213741184;1764839971163;-0.0023968432;0.0021305273;0.0;3
122027215729413;1764839971163;-0.0023968432;0.0021305273;0.0;3
122027217717643;1764839971163;-0.0023968432;0.0021305273;0.0;3
122027219705872;1764839971163;-0.0023968432;0.0021305273;0.0;3
122027221694101;1764839971164;-0.0023968432;0.0021305273;0.0;3
122027223682330;1764839971167;-0.0023968432;0.0021305273;0.0;3
122027225670559;1764839971169;-0.0023968432;0.0021305273;0.0;3
122027227658788;1764839971170;-0.0023968432;0.0021305273;0.0;3
122027229647018;1764839971172;-0.0023968432;0.0021305273;0.0;3
122027231635247;1764839971176;-0.0023968432;0.0021305273;0.0;3
122027233623476;1764839971176;-0.0023968432;0.0021305273;0.0;3
122027235611705;1764839971179;-0.0023968432;0.0021305273;0.0;3
122027237599934;1764839971180;-0.0023968432;0.0021305273;0.0;3
122027239588163;1764839971182;-0.0023968432;0.0021305273;0.0;3
122027241576393;1764839971184;-0.0023968432;0.0021305273;0.0;3
122027243564622;1764839971186;-0.0023968432;0.0021305273;0.0;3
122027245552851;1764839971188;-0.0023968432;0.0021305273;0.0;3
122027247541080;1764839971190;-0.0023968432;0.0021305273;0.0;3
122027249529309;1764839971192;-0.0023968432;0.0021305273;0.0;3
122027251517538;1764839971194;-0.0023968432;0.0021305273;0.0;3
122027253505768;1764839971198;-0.0023968432;0.0021305273;0.0;3
122027255493997;1764839971198;-0.0023968432;0.0021305273;0.0;3
122027257482226;1764839971200;-0.0023968432;0.0021305273;0.0;3
122027259470455;1764839971202;-0.0023968432;0.0021305273;0.0;3
122027261458684;1764839971204;-0.0023968432;0.0021305273;0.0;3
122027263446913;1764839971205;-0.0023968432;0.0021305273;0.0;3
122027265435143;1764839971208;-0.0023968432;0.0021305273;0.0;3
122027267423372;1764839971209;-0.0023968432;0.0021305273;0.0;3
122027269411601;1764839971214;-0.0023968432;0.0021305273;0.0;3
122027271399830;1764839971214;-0.0023968432;0.0021305273;0.0;3
122027273388059;1764839971216;-0.0023968432;0.0021305273;0.0;3
122027275376288;1764839971218;-0.0023968432;0.0021305273;0.0;3
122027277364518;1764839971222;-0.0023968432;0.0021305273;0.0;3
122027279352747;1764839971222;-0.0023968432;0.0021305273;0.0;3
122027281340976;1764839971224;-0.0023968432;0.0021305273;0.0;3
122027283329205;1764839971225;-0.0023968432;0.0021305273;0.0;3
122027285317434;1764839971230;-0.0023968432;0.0021305273;0.0;3
122027287305559;1764839971230;-0.0023968432;0.0021305273;0.0;3
122027289293684;1764839971232;-0.0023968432;0.0021305273;0.0;3
122027291281809;1764839971234;-0.0023968432;0.0021305273;0.0;3
122027293269934;1764839971238;-0.0023968432;0.0021305273;0.0;3
122027295258059;1764839971238;-0.0023968432;0.0021305273;0.0;3
122027297246184;1764839971240;-0.0023968432;0.0021305273;0.0;3
122027299234309;1764839971242;-0.0023968432;0.0021305273;0.0;3
122027301222434;1764839971244;-0.0023968432;0.0021305273;0.0;3
122027303210559;1764839971247;-0.0023968432;0.0021305273;0.0;3
122027305198684;1764839971248;-0.0023968432;0.0021305273;0.0;3
122027307186809;1764839971250;-0.0023968432;0.0021305273;0.0;3
122027309174934;1764839971252;-0.0023968432;0.0021305273;0.0;3
122027311163059;1764839971256;-0.0023968432;0.0021305273;0.0;3
122027313151184;1764839971256;-0.0023968432;0.0021305273;0.0;3
122027315139309;1764839971258;-0.0023968432;0.0021305273;0.0;3
122027317127434;1764839971260;-0.0023968432;0.0021305273;0.0;3
122027319115559;1764839971261;-0.0023968432;0.0021305273;0.0;3
122027321103684;1764839971263;-0.0023968432;0.0021305273;0.0;3
122027323091809;1764839971266;-0.0023968432;0.0021305273;0.0;3
122027325079934;1764839971268;-0.0023968432;0.0021305273;0.0;3
122027327068059;1764839971270;-0.0023968432;0.0021305273;0.0;3
122027329056184;1764839971271;-0.0023968432;0.0021305273;0.0;3
122027331044309;1764839971273;-0.0023968432;0.0021305273;0.0;3
122027333032434;1764839971275;-0.0023968432;0.0021305273;0.0;3
122027335020559;1764839971279;-0.0023968432;0.0021305273;0.0;3
122027337008684;1764839971279;-0.0023968432;0.0021305273;0.0;3
122027338996809;1764839971282;-0.0023968432;0.0021305273;0.0;3
122027340984934;1764839971283;-0.0023968432;0.0021305273;0.0;3
122027342973059;1764839971286;-0.0023968432;0.0021305273;0.0;3
122027344961184;1764839971288;-0.0023968432;0.0021305273;0.0;3
122027346949309;1764839971291;-0.0023968432;0.0021305273;0.0;3
122027348937434;1764839971291;-0.0023968432;0.0021305273;0.0;3
122027350925559;1764839971295;-0.0023968432;0.0021305273;0.0;3
122027352913684;1764839971295;-0.0023968432;0.0021305273;0.0;3
122027354901809;1764839971298;-0.0023968432;0.0021305273;0.0;3
122027356889934;1764839971299;-0.0023968432;0.0021305273;0.0;3
122027358878059;1764839971302;-0.0023968432;0.0021305273;0.0;3
122027360866184;1764839971303;-0.0023968432;0.0021305273;0.0;3
122027362854309;1764839971306;-0.0023968432;0.0021305273;0.0;3
122027364842434;1764839971308;-0.0023968432;0.0021305273;0.0;3
122027366830559;1764839971309;-0.0023968432;0.0021305273;0.0;3
122027368818684;1764839971311;-0.0023968432;0.0021305273;0.0;3
122027370806809;1764839971313;-0.0023968432;0.0021305273;0.0;3
122027372794934;1764839971315;-0.0023968432;0.0021305273;0.0;3
122027374783059;1764839971318;-0.0023968432;0.0021305273;0.0;3
122027376771184;1764839971318;-0.0023968432;0.0021305273;0.0;3
122027378759309;1764839971321;-0.0023968432;0.0021305273;0.0;3
122027380747434;1764839971323;-0.0023968432;0.0021305273;0.0;3
122027382735559;1764839971326;-0.0023968432;0.0021305273;0.0;3
122027384723684;1764839971328;-0.0023968432;0.0021305273;0.0;3
122027386711809;1764839971329;-0.0023968432;0.0021305273;0.0;3
122027388700038;1764839971332;-0.0023968432;0.0021305273;0.0;3
122027390688268;1764839971333;-0.0023968432;0.0021305273;0.0;3
122027392676497;1764839971336;-0.0023968432;0.0021305273;0.0;3
122027394664726;1764839971337;-0.0023968432;0.0021305273;0.0;3
122027396652955;1764839971339;-0.0023968432;0.0021305273;0.0;3
122027398641184;1764839971342;-0.0023968432;0.0021305273;0.0;3
122027400629413;1764839971342;-0.0023968432;0.0021305273;0.0;3
122027402617643;1764839971345;-0.0023968432;0.0021305273;0.0;3
122027404605872;1764839971349;-0.0023968432;0.0021305273;0.0;3
122027406594101;1764839971349;-0.0023968432;0.0021305273;0.0;3
122027408582330;1764839971350;-0.0023968432;0.0021305273;0.0;3
122027410570559;1764839971354;-0.0023968432;0.0021305273;0.0;3
122027412558788;1764839971355;-0.0023968432;0.0021305273;0.0;3
122027414547018;1764839971357;-0.0023968432;0.0021305273;0.0;3
122027416535247;1764839971358;-0.0023968432;0.0021305273;0.0;3
122027418523476;1764839971361;-0.0023968432;0.0021305273;0.0;3
122027420511705;1764839971363;-0.0023968432;0.0021305273;0.0;3
122027422499934;1764839971365;-0.0023968432;0.0021305273;0.0;3
122027424488163;1764839971367;-0.0023968432;0.0021305273;0.0;3
122027426476393;1764839971368;-0.0023968432;0.0021305273;0.0;3
122027428464622;1764839971371;-0.0023968432;0.0021305273;0.0;3
122027430452851;1764839971373;-0.0023968432;0.0021305273;0.0;3
122027432441080;1764839971375;-0.0023968432;0.0021305273;0.0;3
122027434429309;1764839971378;-0.0023968432;0.0021305273;0.0;3
122027436417538;1764839971378;-0.0023968432;0.0021305273;0.0;3
122027438405768;1764839971381;-0.0023968432;0.0021305273;0.0;3
122027440393997;1764839971383;-0.0023968432;0.0021305273;0.0;3
122027442382226;1764839971386;-0.0023968432;0.0021305273;0.0;3
122027444370455;1764839971387;-0.0023968432;0.0021305273;0.0;3
