t_Android;t_unix;x;y;z;a
123177343667626;1764841121335;0.060348034;0.046502948;0.08967972;3
123177348623615;1764841121335;0.060348034;0.046502948;0.08967972;3
123177353593928;1764841121335;0.060348034;0.046502948;0.08967972;3
123177358576740;1764841121335;0.060348034;0.046502948;0.08967972;3
123177363574344;1764841121335;0.060348034;0.046502948;0.08967972;3
123177368585074;1764841121335;0.060348034;0.046502948;0.08967972;3
123177373606688;1764841121335;0.060348034;0.046502948;0.08967972;3
123177378636636;1764841121335;0.060348034;0.046502948;0.08967972;3
123177383668563;1764841121335;0.060348034;0.046502948;0.08967972;3
123177388703719;1764841121335;0.060348034;0.046502948;0.08967972;3
123177393739396;1764841121349;0.060348034;0.046502948;0.08967972;3
123177398723251;1764841121349;0.060348034;0.046502948;0.08967972;3
123177403693563;1764841121349;0.060348034;0.046502948;0.08967972;3
123177408663876;1764841121354;0.060348034;0.046502948;0.08967972;3
123177413634188;1764841121358;0.060348034;0.046502948;0.08967972;3
123177418604501;1764841121364;0.060348034;0.046502948;0.08967972;3
123177423574813;1764841121368;0.060348034;0.046502948;0.08967972;3
123177428545126;1764841121373;0.060348034;0.046502948;0.08967972;3
123177433515438;1764841121378;0.060348034;0.046502948;0.08967972;3
123177438485751;1764841121383;0.060348034;0.046502948;0.08967972;3
123177443456063;1764841121389;0.060348034;0.046502948;0.08967972;3
123177448426376;1764841121393;0.060348034;0.046502948;0.08967972;3
123177453396688;1764841121398;0.060348034;0.046502948;0.08967972;3
123177458367001;1764841121403;0.060348034;0.046502948;0.08967972;3
123177463337313;1764841121409;0.060348034;0.046502948;0.08967972;3
123177468307626;1764841121413;0.060348034;0.046502948;0.08967972;3
123177473277938;1764841121418;0.060348034;0.046502948;0.08967972;3
123177478248251;1764841121423;0.060348034;0.046502948;0.08967972;3
123177483218563;1764841121428;0.060348034;0.046502948;0.08967972;3
123177488188876;1764841121433;0.060348034;0.046502948;0.08967972;3
123177493159188;1764841121438;0.060348034;0.046502948;0.08967972;3
123177498129501;1764841121443;0.060348034;0.046502948;0.08967972;3
123177503099813;1764841121448;0.060348034;0.046502948;0.08967972;3
123177508070126;1764841121453;0.060348034;0.046502948;0.08967972;3
123177513040438;1764841121458;0.060348034;0.046502948;0.08967972;3
123177518010751;1764841121463;0.060348034;0.046502948;0.08967972;3
123177522981063;1764841121468;0.060348034;0.046502948;0.08967972;3
123177527951376;1764841121473;0.060348034;0.046502948;0.08967972;3
123177532921688;1764841121478;0.060348034;0.046502948;0.08967972;3
123177537892001;1764841121483;0.060348034;0.046502948;0.08967972;3
123177542862313;1764841121489;0.060348034;0.046502948;0.08967972;3
123177547834813;1764841121496;0.060348034;0.046502948;0.08967972;3
123177552805594;1764841121501;0.060348034;0.046502948;0.08967972;3
123177557775907;1764841121505;0.060348034;0.046502948;0.08967972;3
123177562747678;1764841121509;0.060348034;0.046502948;0.08967972;3
123177567717053;1764841121514;0.060348034;0.046502948;0.08967972;3
123177572685282;1764841121519;0.060348034;0.046502948;0.08967972;3
123177577653511;1764841121524;0.060348034;0.046502948;0.08967972;3
123177582621949;1764841121531;0.060348034;0.046502948;0.08967972;3
123177587590646;1764841121533;0.060348034;0.046502948;0.08967972;3
123177592559605;1764841121539;0.060348034;0.046502948;0.08967972;3
123177597528824;1764841121543;0.060348034;0.046502948;0.08967972;3
123177602498303;1764841121548;0.060348034;0.046502948;0.08967972;3
123177607468042;1764841121556;0.060348034;0.046502948;0.08967972;3
123177612438042;1764841121558;0.060348034;0.046502948;0.08967972;3
123177617408303;1764841121564;0.060348034;0.046502948;0.08967972;3
123177622378824;1764841121568;0.060348034;0.046502948;0.08967972;3
123177627349605;1764841121573;0.060348034;0.046502948;0.08967972;3
123177632320646;1764841121581;0.060348034;0.046502948;0.08967972;3
123177637291949;1764841121583;0.060348034;0.046502948;0.08967972;3
123177642263511;1764841121589;0.060348034;0.046502948;0.08967972;3
123177647235334;1764841121593;0.060348034;0.046502948;0.08967972;3
123177652207209;1764841121598;0.060348034;0.046502948;0.08967972;3
123177657179084;1764841121603;0.060348034;0.046502948;0.08967972;3
123177662150959;1764841121608;0.060348034;0.046502948;0.08967972;3
123177667122834;1764841121613;0.060348034;0.046502948;0.08967972;3
123177672094709;1764841121618;0.060348034;0.046502948;0.08967972;3
123177677065542;1764841121624;0.060348034;0.046502948;0.08967972;3
123177682035907;1764841121628;0.060348034;0.046502948;0.08967972;3
123177687006219;1764841121633;0.060348034;0.046502948;0.08967972;3
123177691976532;1764841121638;0.060348034;0.046502948;0.08967972;3
123177696946844;1764841121643;0.060348034;0.046502948;0.08967972;3
123177701917157;1764841121648;0.060348034;0.046502948;0.08967972;3
123177706887469;1764841121653;0.060348034;0.046502948;0.08967972;3
123177711857782;1764841121658;0.060348034;0.046502948;0.08967972;3
123177716828094;1764841121663;0.060348034;0.046502948;0.08967972;3
123177721798407;1764841121668;0.060348034;0.046502948;0.08967972;3
123177726768719;1764841121673;0.060348034;0.046502948;0.08967972;3
123177731739032;1764841121678;0.060348034;0.046502948;0.08967972;3
123177736709344;1764841121683;0.060348034;0.046502948;0.08967972;3
123177741679657;1764841121687;0.060348034;0.046502948;0.08967972;3
123177746649969;1764841121692;0.060348034;0.046502948;0.08967972;3
123177751620282;1764841121697;0.060348034;0.046502948;0.08967972;3
123177756590594;1764841121701;0.060348034;0.046502948;0.08967972;3
123177761560907;1764841121706;0.060348034;0.046502948;0.08967972;3
